,Name,Link,Advertiser,Description
222,Security Threat & Engineering Lead,https://www.seek.com.au/job/57358353?type=standard,Aurec,"One of Aurec's clients is a large utilities organisation who is seeking a Security Threat & Engineering Lead to manage the day-to-day operations of the Security Operations Centre. Responsibilities: Support the Head of Security Operations by managing day-to-day operationsMonitoring the SOC effectiveness using KPIs to adhere to established service level agreements Lead and manage SOC to ensure adequate staffing, seamless delivery of monitoring service is done  Requirements:Cyber threat & engineering/SOC background 2-3 years in a management/mentoring roleExperience in Information Security, Threat Intelligence tools and Management platformsFunctional understanding of common threat analysis models such as the Diamond Model, Cyber Kill Chain and MITRE ATT&CK"
223,Senior Security Analyst,https://www.seek.com.au/job/57380586?type=standout,Fujitsu Australia Limited,"Senior SecurityWe are Fujitsu. A Japanese company with a strong set of values and a history of respecting fairness and equality, whilst promoting diversity and inclusion. We constantly push ourselves to do better and strive to bring together a diverse mix of perspectives and talents in an inclusive environment, where we encourage our people to bring their full selves to work. We call this Be Completely You. We are inclusive. As a responsible business, it is important to us that we reflect the diversity of our society and customers. Globally, Fujitsu is not only a Disability Confident company, a Times Top 50 employer for Women, and a signatory for the Race at Work Charter. We are also committed to the United Nations Sustainable Development Goals and in Australia we have been recognised as an AWEI Bronze employer for our LGBTI  inclusion. We also have specific inclusion efforts with First Nations Peoples in New Zealand through our Maori and Pacific Peoples Inclusion Plan and in Australia with our Reconciliation Action Plan. We are people centric. This means we care about our people (and their families and communities) and appreciate that everyone has a life outside of work. By supporting our people to Work Your Way, we empower them to achieve a flexible and respectful approach to work which suits them and our customers best - this could be working hours, location, or a flexible approach to their working day.We want you to thrive. If working for a progressive organisation, with a continuing commitment to diversity and inclusion is important, you should apply. Shape your world and achieve togetherIn a newly created role, we’re seeking an outstanding Information Security Manager to join our team. Acting as the liaison between Fujitsu and our client, we’re seeking someone with superior communication and relationship management skills.Provide risk assessments, security advice and guidance to assigned customers (including Defence and Federal customers), the MS Competency Teams, and Service Delivery Managers.Investigate, assess, and report on the development or spread of potential information security threats and vulnerabilities that may impact Fujitsu and/or Client information security.Perform security evaluations of infrastructure changes as the Security stakeholder of the MS ITIL Change Management process.Participate in the resolution of security incidents, as part of the Incident and Problem Management teams.Prepare and review documentation related to contracted services, procedures or clients as requiredMaintain awareness of trends in the development of Information Security, including through participation in industry forums.Identification of inefficient procedures or processes and suggesting improvements for implementation.Identify opportunities for business development within the existing client base, either through the creation of new services or through the expansion of delivered servicesProvide support and mentoring to other members of the Security Services teamPrepare and compile the contracted Security Services reports for assigned clientsProvide support for Customer Security SLA Compliance reviews within Competency Teams in line with the approved Customer timetablePerform Risk Assessments, advise teams and clients of risks and negotiate treatment plansProvide support for any external assessment (e.g. audit or penetration test) of the client’s infrastructure, and where appropriate take ownership of a Fujitsu response and remediation planWork with customers to promote security services, and be aware of delivery challenges in and affecting the security of Fujitsu’s service delivery Building your own path to success:Very strong experience in Information Security, with a good understanding of security governance and strategyStrong experience managing teams of security analysts8  years of experience working in Information SecurityUniversity Degree or Industry Qualifications, or Demonstrable Expertise and Experience in a similar roleUnderstanding of ITIL principlesOne of more of the following certifications (CISSP, CISM, SANS, CISA, CRISC etc.)Understanding and experience in Cyber related tooling such as Vulnerability management tooling, network protection, modern threat protection.Exposure to, and understanding of the role of, key information security standards: PSPF, ISM, ISO/IEC 27001 / 27002, or other equivalent documentsExcellent written and verbal communication skills, including presentations to board level PLEASE NOTE: Due to the inherent requirements of the role, candidates must be Australian Citizens and hold a minimum Baseline/NV1 Australian Federal Government Security Clearance. The role will or will likely involve access to controlled technology, must satisfy additional restrictions and requirements as a consequence of the International Traffic in Arms Regulations and the Export Administration Regulations. As a consequence of these restrictions and requirements, applicants may be adversely impacted if they are not Australian citizens, are dual nationals, hold citizenship from proscribed countries or are not of Australian national origin. Please refer to Discrimination (Fujitsu Australia Limited) Exemption 2017 (No 1) Notifiable instrument NI2020-672 (ACT ).Fujitsu complies with government legislation in various jurisdictions which in certain circumstances may impose a requirement that certain workers be vaccinated against COVID-19 (or otherwise have a valid exemption).  Also, for client facing roles, many of our customers require our staff to be vaccinated to attend their workplaces. Based on Fujitsu’s assessment of workplace risk and the safety and wellbeing of our people and consultation with our staff, Fujitsu has introduced a Vaccination Requirements policy which requires all persons entering a Fujitsu workplace, attending a Fujitsu work-related event, or entering other premises to undertake work on Fujitsu’s behalf to be fully vaccinated against COVID-19 or the subject of an appropriate exemption (and to provide evidence of the same).  Consequently as a result of Fujitsu’s policy, and, where applicable , customer and legislated vaccination requirements, Fujitsu requires all new employees to be fully vaccinated or have an authorised exemption approved by Fujitsu’s Crisis management Team (CMT). Recruits will be required to provide evidence of their vaccination status as part of the recruitment process."
224,Cyber Security Operations Specialist- Insurance,https://www.seek.com.au/job/57273668?type=standard,Bluefin Resources Pty Limited,"A leading insurance company is seeking a Cyber Security Operations Specialist.The team work remote and open to interstate workersThis is a newly created role within a small security function within the organisation where you will have loads of scope in the role.Responsibilities:Configure and troubleshoot security infrastructure, devices, and platforms issues/problems/changes.Enhance, implement, monitoring, and maintaining security operational productsDevelop technical solutions and new security tools to help mitigate security vulnerabilities and automate repeatable tasks.Ensure that the company knows as much as possible, as quickly as possible about operational incidents relating to security platformsKey Skills / Experience:3 Years Enterprise Security Experience.Proven work experience as system security operations engineerExperience with network security and networking technologies and with system, security, and network monitoring toolsExperience supporting and managing cloud environments, specifically Azure and Office365 platform and tools.Relevant exposure to Vendor products might include:Vulnerability Management Platforms (e.g., Qualys, Nessus)Cloud security platforms Azure, Office365 security toolsData Loss Prevention (DLP) toolsCloud security toolsFirewall auditing tools e.gPhishing simulation toolIf interested please respond ASAP with your latest resumeIMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.http://www.bluefinresources.com.au/privacy-policy [link removed]"
225,Senior IT Risk and Assurance Analyst,https://www.seek.com.au/job/57557532?type=standout,CircuIT Recruitment Group,"My client, an established engineering, design and advisory company who are looking for an experienced IT Risk and Assurance Analyst to ensure IT is managed and controlled in a secure and safe manner. They are seeking someone who has experience developing and implementing a plan to obtain ISO 27001 certification ensuring all policies, procedures and IT controls are aligned and full cover the ISO requirements. The Benefits:  Up to $160,000 + super  Flexible working conditions (hybrid / Melbourne offices) Relaxed, friendly and supportive company culture Perm opportunity - Huge opportunity for career progression, frequent internal promotions  Requirements:  Design and perform IT self-assessments to measure and monitor the companies compliance and maturity against its IT policies and standards. Raise awareness, including creating training documents Improve Compliance Assurance Program Be SME for IT compliance and provide advice to IT operations and IT projects. Certified ISO/IEC 27001 Lead Implementer highly desirable.  Interested? please get in contact with Lainey for a confidential conversation on 0431 233 688 or send me your resume to lainey.m@circuitrec.com.au."
226,Lead Cyber Security Consultant,https://www.seek.com.au/job/57392378?type=standout,Saab Australia Pty Ltd,"Lead Cyber Security Consultant About usSaab Australia is a defence, security and cyber solutions provider, specialising in the development and integration of major defence and security systems. For over 30 years in Australia, we have built a reputation for delivering complex systems integration projects that provide proven and advanced capabilities to keep us ahead of today's challenges.From combat, communications, security and underwater systems, to mixed reality, cyber security and deployable health solutions, our extensive portfolio of products and services provide high-technology solutions for defence forces and civil industries across the globe.Apply today to join our crew and deliver solutions with purpose. The roleAs part of our Corporate group, the Lead Cyber Security Consultant will see you utilise your knowledge, experience and leadership skills to manage the delivery of Cyber Security and Risk Professional Services' for a range of projects and tasks.Furthermore, this role will entail:Providing expert information security advice and services to support and develop the Professional Services Team as well as Saab's Cyber Security and Risk consulting line of businessTaking a lead role as a trusted advisor in engagements with Saab Australia's existing and future clientsIdentifying, developing and maintaining cooperative and collaborative working relationships with key stakeholdersProviding specialist information and cyber security advice to Saab's business units during tenders and projectsParticipate in Tendering work and on occasion take on the role of Tender Manager to help secure services contractsPerforming security risk management processes, maturity assessments, and gap analyses to establish Information Security Management Systems (ISMS)Assist in the mentoring and development of other members of the team, Saab staff and clientsFlexible work arrangements such as hybrid work from home/office and 9 day fortnights will be considered for this role. About youYour skills and experience will include:Experience in developing, implementing, operating and integrating Information Security Management SystemsThorough knowledge and well developed understanding of all security policy documentsexperience in the end-to-end security project life cycle - defining security requirements, high level architecture, detailed design & implementationA proven record of implementing risk management practices, processes and methodsUnderstanding of certification and accreditation processes, and independent security audit, assessment and assurance activitiesAbility to articulate security advice directly to key stakeholders, including up to C-Suite levelsExperience working in and/or with classified defence industry environmentA Defence security clearance is required for this role, applicants must be Australian citizens and eligible to obtain and maintain an NV1 clearance. Culture and benefitsWe employ over 650 Australians and are committed to fostering a culture of excellence and enriching the employee experience.By joining Saab, you'll be a part of a collaborative and supportive organisation, where your professional growth and work-life balance are emphasised. You'll work within an innovative and vibrant workplace, while having the opportunity to develop a long-term, fulfilling career.For further information about at career at Saab, visit the page adjacent: https://www.saab.com/markets/australia/careers/saab-life [link removed] ApplicationsClick 'Apply' to submit your CV and cover letter in support of your application. You may contact our careers team at careers.mailbox@au.saabgroup.com for a copy of the full position description.Saab Australia is an Equal Opportunity Employer and encourages Aboriginal and Torres Strait Islanders to apply. We also welcome applications from individuals with culturally diverse backgrounds. Saab Australia is a proud supporter of the Veterans' Employment Program and welcomes the interest of ex-service members, veterans and their families.   "
227,Cyber Protective Services Engineer,https://www.seek.com.au/job/57365366?type=standout,Commonwealth Bank - Enterprise Services," Do work that matters  The Cyber Protective Services group protects the bank and our customers from theft, loss and risk events, through effective and proactive management of cyber security, privacy and operational risk.  We provide security controls and services that are leveraged across the group. The team is responsible for the stable delivery of effective security services and continuous assurance over enterprise security controls within the Bank and across its group entities.  We own and operate the Data Protection services to protect the group. Our services protect over 10,000 servers across a range of different On-Prem, Private Cloud & Public Cloud environments, along with over 40,000 end user devices.  See yourself in our team  The Cyber Engineer will assess customer requests to deal with Incident/Problem/Service Request activities as well as participate in the implementation of complex changes. This role brings a shift left focus on delivering break-fixes as well as bringing productivity initiatives to the platform through automation and new ways of working.  The role also provides delivery governance, technical support and expertise to customers, responding to customer feedback in order to drive excellence, quality and performance. Major areas of focus include: Active responsibility to improve application performanceActive responsibility to provide guidance on Operations engagement and Production stabilityAccountability to analyse, review and support Service Delivery to meet the ongoing technology requirements for business, projects, and IT&T stakeholdersWhat you will need to exceed Experience managing cyber technologies such as anti-malware, DLP, IDS/IDP etcStrong customer service, stakeholder management and negotiating skillsA drive to standardise & automate where possibleExperience in Windows/Linux server administration across a hybrid cloudWhether you're passionate about customer service, driven by data, or called by creativity, a career here is for you. Our people bring their diverse backgrounds and unique perspectives to build a respectful, inclusive and flexible workplace. One where we're driven by our values, and supported to share ideas, initiatives, and energy. One where making a positive impact for customers, communities and each other is part of our every day.Here, you'll thrive. You'll be supported when faced with challenges, and empowered to tackle new opportunities. We really love working here, and we think you will too.We're determined to make a real difference for Australia's first peoples. We encourage all interested applicants to apply. If you're already part of the Commonwealth Bank Group (including Bankwest), you'll need to apply through Sidekick [link removed] to submit a valid application. We're keen to support you with the next step in your career."
228,IT Compliance Analyst,https://www.seek.com.au/job/57483256?type=standout,Computershare Ltd,"We give you a world of potential
Computershare is on the lookout for a talented IT compliance Analyst with the ability to identify and solve problems relating to security, risk and compliance issues. This is a chance to evolve within a global company who will support you in expanding your career and continuing to develop your skill set.
This is a hybrid role offering flexibility for someone who is based in Melbourne. You will be required to attend training in our Abbotsford office and, once training has ended, attend the office several days a week on an ongoing basis. As this position sits within our global team flexibility is required for some out of hours meetings.
Are you someone who has high attention to detail, good analytical skills with the ability to collect and analyse data, identify, and solve issues and can build lasting relationships with a desire to work as a part of a supportive team for a company that will give you great variety and progression, then we are keen to speak with you! 

A role you will love
This position is part of the Global (CTO) group, within the Oceania IT Compliance Team. You will be responsible for supporting the various, security, risk, audit and compliance deliverables across the technology function. 
You will be required to carry out analysis and facilitate remediation of issues as part of our response to threat and vulnerability management globally. You will use your wide range of security knowledge and understanding of the adverse impacts threats and vulnerabilities have on an organisation, to work closely with a variety of teams to identify, track, and remediate these risks.  You will also support our annual Disaster Recovery test and Business Continuity planning requirements.   

What will you bring to the role?   
We are looking for you to be a positive and self-motivated individual who likes to showcase their initiative, project management capabilities, interpersonal and communication skills that assists in building lasting relationships and is comfortable in adapting to changing priorities in a dynamic environment.
Key skills that you’ll have:
Security analysis and risk management skills
Attention to detail and accuracy, commitment to excellence and a continuous improvement mentality 
Intermediate Excel and PowerPoint skills 

Excellent analytical and reporting skills, with the ability to collect and analyse data and present it in accessible formats

Demonstrates problem solving and escalation skills, recognises problems and responds appropriately, systematically gathers information, sorts through complex issues, seeks input from others and addresses root cause of issues


A company to be proud of 
Computershare (ASX:CPU) is a world leader in financial administration with over 14,000 employees across 21 different countries delivering expertise to over 44,000 clients. At Computershare, it’s more than just a job, our open and inclusive culture means that we will help you to grow, to move forward and make the most of the world of opportunities we have available. With infinite possibilities, we could take you anywhere.  #worldofpotential 
Rewards designed for you    
Employee Share Plan. Set aside salary to purchase shares in our company and you’ll increase your investment when you receive a generous company contribution towards additional shares.  
Health and Wellbeing. Our health and wellbeing rewards can be tailored to support you and your family.  
Save for Your Future. We will support you along your retirement savings journey.  
Paid time away from work. Our employees enjoy a competitive paid time off package, including a day each year to volunteer time for a good cause that is important to you.
Employee Discounts. We’ve partnered with other organisations to offer you extra savings. Enjoy discounts with banks, car manufacturers, on flights, accommodation, and days out as well as with many big brand shops.
Extra Rewards. From tuition reimbursement to cash bonus recruitment referral programs, our comprehensive benefits package offers a multitude of options. 
 
A diverse and inclusive place to work  
Computershare celebrates the diversity of our people, and we welcome applications from everyone.   
We believe that having a culture of inclusion is essential in delivering good results. Attracting, retaining, and developing a diverse workforce where employees feel valued, respected, and empowered allows people to reach their full potential. As a business this diversity helps us to better reflect and understand our customers’ needs to allow us to drive better outcomes.    
We are happy to accommodate individual needs during your application journey. If you require disability accommodations or adjustments, please email us at TalentAcquisition@ computershare.com [link removed] detailing your requirements and contact information.  
Computershare is an equal opportunity employer. Qualified applicants will receive consideration for employment regardless of race, color, religion, sex, sexual orientation, gender identity or expression, national or ethnic origin, age, disability, protected veteran status, or other characteristics protected by applicable law.   
Covid-secure
We’ve kept our business running during the pandemic by moving most of our employees to remote working, and by creating and maintaining a safe environment for those people who need to be in the office. We carefully limit the amount of people at our locations and ensure that those who cannot work remotely are kept safe with proper distancing and protective equipment.   
In most circumstances we are currently performing all interviews, assessments, and background checks online to ensure the safety of everyone involved. Should you be successful in securing a role and it can be performed from home, we will arrange for equipment to be sent to you and your onboarding and training will be provided remotely. 
 
"
229,Senior Incident Response Analyst,https://www.seek.com.au/job/57312294?type=standout,Bupa,"Bupa is an international healthcare group which has been committed to a purpose of longer, healthier, happier lives and making a better world for more than 70 years. In Australia and New Zealand, Bupa supports more than 5 million customers through a broad range of health and care services including health insurance, aged care, rehabilitation, dental, optical, medical, hearing and medical visa services.  About the opportunity  Reporting to the Cyber Security Incident Response Manager, the Senior Incident Response Analyst will be required to lead the response to cyber security incidents within Bupa by overseeing and coordinating the phases and activities prescribed in Bupa's Cyber Security Incident Response Plan (CSIRP) through the technical leadership of the Cyber Security Incident Response Team (CSIRT) to ensure remediation activities are managed. You'll be a key leader in the execution of a structured threat hunting program to identify compromise and control weakness for continuous hardening of our environment. The Senior Incident Response Analyst must have excellent communication skills and be able to interact with executive levels throughout Bupa, in relation to incident response, threat management and leadership of the Cyber Crisis Response Readiness Program.  How will I help? 5+ years of experience in IT field specifically in cyber security incident response.Knowledge in all aspects of cyber forensics including evidence collection, protection and analysisExtensive experience in responding to cyber security incidentsDeep understanding of incident response / digital forensic principles, methodologies and techniques.Hands on experience using Incident Response tools.Knowledge of the principles of conducting incident response / forensic investigations, including reporting, evidence handling, chain of custody, and court or regulatory proceedingsAbility to interpret Digital Evidence matters in a way understandable to business and non-technical peopleKnowledge of Data Loss Prevention tools and conducting DLP related investigationsHands-on experience with hardware/software tools used in incident response, computer forensics, network security assessments, and/or application security.Experience in conducting investigations on Windows and Unix operating systems.Excellent written and verbal communication, presentation, organisation, leadership and planning skillsLaw enforcement or defence background would be highly desirableCurrent or comittmenet to a Defence Baseline Security Clearance (mandatory)What's in it for you?  As well as a competitive salary, a range of Bupa benefits and flexible working/ work from home, you'll be challenged and encouraged to innovate. You will collaborate strongly with colleagues who are committed to delivering exceptional experiences. We trust, respect and consider everyone, knowing your difference will make the difference. Discount on our health insurance, travel, car, home, contents and pet insurance products as well as Bupa services such as Dental and OpticalA 'People First' wellness program - SMILE. Provides a range of services such as health coaches, annual skin checks and flu vaccinations, assistance with nutrition, mental and general well-being guides and product discounts. You will feel happier & healthier for working at Bupa!"
230,Senior Security Analyst,https://www.seek.com.au/job/57380551?type=standout,Fujitsu Australia Limited,"Senior SecurityWe are Fujitsu. A Japanese company with a strong set of values and a history of respecting fairness and equality, whilst promoting diversity and inclusion. We constantly push ourselves to do better and strive to bring together a diverse mix of perspectives and talents in an inclusive environment, where we encourage our people to bring their full selves to work. We call this Be Completely You. We are inclusive. As a responsible business, it is important to us that we reflect the diversity of our society and customers. Globally, Fujitsu is not only a Disability Confident company, a Times Top 50 employer for Women, and a signatory for the Race at Work Charter. We are also committed to the United Nations Sustainable Development Goals and in Australia we have been recognised as an AWEI Bronze employer for our LGBTI  inclusion. We also have specific inclusion efforts with First Nations Peoples in New Zealand through our Maori and Pacific Peoples Inclusion Plan and in Australia with our Reconciliation Action Plan. We are people centric. This means we care about our people (and their families and communities) and appreciate that everyone has a life outside of work. By supporting our people to Work Your Way, we empower them to achieve a flexible and respectful approach to work which suits them and our customers best - this could be working hours, location, or a flexible approach to their working day.We want you to thrive. If working for a progressive organisation, with a continuing commitment to diversity and inclusion is important, you should apply. Shape your world and achieve togetherIn a newly created role, we’re seeking an outstanding Information Security Manager to join our team. Acting as the liaison between Fujitsu and our client, we’re seeking someone with superior communication and relationship management skills.Provide risk assessments, security advice and guidance to assigned customers (including Defence and Federal customers), the MS Competency Teams, and Service Delivery Managers.Investigate, assess, and report on the development or spread of potential information security threats and vulnerabilities that may impact Fujitsu and/or Client information security.Perform security evaluations of infrastructure changes as the Security stakeholder of the MS ITIL Change Management process.Participate in the resolution of security incidents, as part of the Incident and Problem Management teams.Prepare and review documentation related to contracted services, procedures or clients as requiredMaintain awareness of trends in the development of Information Security, including through participation in industry forums.Identification of inefficient procedures or processes and suggesting improvements for implementation.Identify opportunities for business development within the existing client base, either through the creation of new services or through the expansion of delivered servicesProvide support and mentoring to other members of the Security Services teamPrepare and compile the contracted Security Services reports for assigned clientsProvide support for Customer Security SLA Compliance reviews within Competency Teams in line with the approved Customer timetablePerform Risk Assessments, advise teams and clients of risks and negotiate treatment plansProvide support for any external assessment (e.g. audit or penetration test) of the client’s infrastructure, and where appropriate take ownership of a Fujitsu response and remediation planWork with customers to promote security services, and be aware of delivery challenges in and affecting the security of Fujitsu’s service delivery Building your own path to success:Very strong experience in Information Security, with a good understanding of security governance and strategyStrong experience managing teams of security analysts8  years of experience working in Information SecurityUniversity Degree or Industry Qualifications, or Demonstrable Expertise and Experience in a similar roleUnderstanding of ITIL principlesOne of more of the following certifications (CISSP, CISM, SANS, CISA, CRISC etc.)Understanding and experience in Cyber related tooling such as Vulnerability management tooling, network protection, modern threat protection.Exposure to, and understanding of the role of, key information security standards: PSPF, ISM, ISO/IEC 27001 / 27002, or other equivalent documentsExcellent written and verbal communication skills, including presentations to board level PLEASE NOTE: Due to the inherent requirements of the role, candidates must be Australian Citizens and hold a minimum Baseline/NV1 Australian Federal Government Security Clearance. The role will or will likely involve access to controlled technology, must satisfy additional restrictions and requirements as a consequence of the International Traffic in Arms Regulations and the Export Administration Regulations. As a consequence of these restrictions and requirements, applicants may be adversely impacted if they are not Australian citizens, are dual nationals, hold citizenship from proscribed countries or are not of Australian national origin. Please refer to Discrimination (Fujitsu Australia Limited) Exemption 2017 (No 1) Notifiable instrument NI2020-672 (ACT ).Fujitsu complies with government legislation in various jurisdictions which in certain circumstances may impose a requirement that certain workers be vaccinated against COVID-19 (or otherwise have a valid exemption).  Also, for client facing roles, many of our customers require our staff to be vaccinated to attend their workplaces. Based on Fujitsu’s assessment of workplace risk and the safety and wellbeing of our people and consultation with our staff, Fujitsu has introduced a Vaccination Requirements policy which requires all persons entering a Fujitsu workplace, attending a Fujitsu work-related event, or entering other premises to undertake work on Fujitsu’s behalf to be fully vaccinated against COVID-19 or the subject of an appropriate exemption (and to provide evidence of the same).  Consequently as a result of Fujitsu’s policy, and, where applicable , customer and legislated vaccination requirements, Fujitsu requires all new employees to be fully vaccinated or have an authorised exemption approved by Fujitsu’s Crisis management Team (CMT). Recruits will be required to provide evidence of their vaccination status as part of the recruitment process."
231,Cyber Security Solution Designer,https://www.seek.com.au/job/57256359?type=standard,Bluefin Resources Pty Limited,"A large state government organisation is on the lookout for a Cyber Security Solution Designer for a 6 month contract based from their head office in the Sydney CBD. The purpose for the role is to be responsible for providing complex Cyber security designs, advice, awareness, resilience and/or training initiatives for the Cyber Security posture. The role is guaranteed to extend past the 6 months and will pay up to $1200 + super for the right candidate.  Key Accountabilities:Build and manage cyber range systems for the purposes of cyber exercises, in particular functional exercises to ensure and enhance organisational or whole-of-government cyber security capabilityDevelop best practice cyber security policies, standards, reporting protocols, ICT contracts, risk assessments and/or the design and delivery of cyber security training to improve cyber security capability and awarenessDefine and lead the development of solution architectures in collaboration with other design team membersOwn and manage technical and solution risks working to reduce and mitigate at earliest opportunityMaintain current knowledge of cyber security trends, emerging technologies and best current practices. Experience Required:Demonstrated experience as a security solution architect on large complex ICT projects, including strategic knowledge and use of architecture/design methodologies and tools - specifically around Prevent, Detect and Protect solutionsKnowledge of Security Reference Architectures and their application in industry for both IT and OT environmentsExperience with cyber security standards, regulations, policies and processesExperience in taking business challenges and translating them into technical solutions.At least 5 years experience across a broad range of technology streams, including Systems, Infrastructure, SaaS, Private and Public Cloud. The role is part of a long term project and will pay $1200 + super per day. If this sounds like your next opportunity, please send an updated CV to Todd Thorn for a detailed discussion. IMPORTANT: By submitting your email address and any other personal information when you APPLY to a job, you consent to such information being collected, held, used and disclosed in accordance with our COLLECTIONS NOTICE and PRIVACY POLICY.http://www.bluefinresources.com.au/privacy-policy [link removed]"
232,Cybersecurity Governance Analyst,https://www.seek.com.au/job/57454613?type=standout,The University Of Melbourne,"Job no: 0056310Location: ParkvilleRole type: Full time; Continuing Department: Business ServicesRemuneration: Attractive remuneration based on your level of experience

Diverse role: Manage risk assessments end-to-end
Join a growing, motivated team – Opportunity to provide input in our way of working!
Engage with exciting stakeholders at Australia’s #1 University

Founded in 1853, the University of Melbourne is Australia’s #1 university and is consistently ranked amongst the leading universities in the world. We are proud of our people, our commitment to research and teaching excellence, and our global engagement.
About Business ServicesBusiness Services provides a full range of class leading information technology, facilities management, finance, HR and health and safety services to all operating entities of the University.The Cybersecurity team works to reduce the University’s vulnerability to cyberthreats while balancing the need for openness, autonomy and collaboration using a risk-based approach to manage exposures.
About the RoleAs a Cybersecurity Governance Analyst, you will join a growing team focused on continuously improving our Cybersecurity Governance, Risk, and Compliance posture. In this diverse role, you will perform hands-on risk assessment tasks, including compliance reviews, and will further provide input into our strategic framework to ensure University systems are compliant with policies and legal requirements.
Taking a consultative approach, you will work across the organisation to perform risk assessments, identify improvement opportunities, recommend appropriate remediation plans and monitor their implementation. By partnering with internal and external stakeholders and subject matter experts, you will help the University understand, measure and manage its cyber-risk posture.
This is a great opportunity for someone who is looking to broaden their cybersecurity-related skill set as part of a collaborative team that values new ideas.
In a typical week at work, you may:

Assist in the development of cybersecurity governance, risk management framework, and compliance tracking measures
Support management of cybersecurity risks including risk assessment, assurance review, and providing guidance and building awareness with University stakeholders to ensure compliance with University policies and standards
Develop and maintain the IT security controls library, and execute the assurance road map
Develop and report on key activities and risk indicators concerning security controls and processes 

About YouWith 3+ years' experience in a similar role, you have a good working knowledge of IT governance concepts, policy and standards development and documentation of risk management frameworks.
As a consultative communicator with high level interpersonal skills, you understand how to effectively communicate cybersecurity and risk concepts to technical and non-technical audiences. You also have a passion for continuous learning and growth, of both business and technical skills, and demonstrate sound judgment and discretion when dealing with highly sensitive information.
Ideally, you will further have:

Tertiary qualifications and/or an equivalent mix of relevant education and experience, preferably in cybersecurity, information technology, risk or other related area
Professional security certification is highly desirable; such as CRISC, CISM, CISSP, CISA, etc. 
Competencies in technology controls, emerging threats, information security and cybersecurity.
An understanding of cybersecurity risk in a complex University or research context
Exposure to industry control frameworks and standards, such as COBIT, NIST CSF, Australian Government ISM, CSA CCM, ISO 27001/2, SOC2 (Types 1, 2, & 3)
A working knowledge and experience with cybersecurity and IT services including both on-premise and cloud architectures, and relevant security threats and prevention measure

Benefits of Working with UsIn addition to having the opportunity to grow and be challenged, and to be part of a vibrant campus life, our people enjoy a range of rewarding benefits:

Flexible working arrangements and generous personal, parental and cultural leave
Competitive remuneration, 17% super, salary packaging and leave loading
Free and subsidised health and wellbeing services, and access to fitness and cultural clubs
Discounts on a wide range of products and services including Myki cards and Qantas Club
Career development opportunities and 25% off graduate courses for staff and their immediate families

To find out more, please visit https://about.unimelb.edu.au/careers/staff-benefits.
Be Yourself At UoM, we value the unique backgrounds, experiences and contributions that each person brings to our community, and we encourage and celebrate diversity. Indigenous Australians, those identifying as LGBTQIA+, females, people of all ages, with disabilities or culturally diverse backgrounds are encouraged to apply for our roles. Our aim is to create a workforce that reflects the community in which we live.
Join Us!If you feel this role is right for you, please apply with your CV and cover letter outlining your interest and experience.  Please note that you are not required to provide responses against the selection criteria in the Position Description.
Please note, interviews may commence during the advertising period, please submit your applications at the earliest convenience.
Should you require any reasonable adjustments with the recruitment process, please contact the Talent Acquisition team at hr-talent@unimelb.edu.au.
Due to the impacts of COVID-19, we are currently prioritising applications with current valid working rights in Australia and candidates who are not affected by travel restrictions. Please see the latest updates to Australia's immigration and border arrangements: https://covid19.homeaffairs.gov.au/
The University of Melbourne is required to comply with applicable health guidance and directions issued from the Victoria Health Minister. The University of Melbourne requires all University of Melbourne employees to be fully vaccinated against COVID-19, unless an exemption order applies. All applicants therefore must meet this requirement when submitting an application.
Position Description:  Cybersecurity Governance Analyst - June2022.pdf
Applications close: 3 July 2022 11:55 PM AUS Eastern Standard Time"
